Region,Fire Trucks,Firefighting Personnel,Year,Month,Day of the Week,Severity
4,2.0,4.0,2,6,1,1
4,2.0,4.0,2,6,2,1
4,1.0,2.0,2,6,6,1
4,1.0,2.0,2,6,6,1
4,1.0,3.0,2,6,1,2
4,2.0,4.0,2,6,4,2
4,2.0,5.0,2,6,5,1
4,1.0,2.0,2,6,0,1
4,1.0,3.0,2,6,1,1
4,4.0,9.0,2,6,2,2
4,1.0,3.0,2,6,2,1
4,1.0,3.0,2,6,4,0
4,1.0,3.0,2,6,5,1
4,1.0,3.0,2,6,0,1
4,2.0,4.0,2,6,3,1
4,1.0,2.0,2,6,3,1
4,1.0,3.0,2,7,2,1
4,1.0,3.0,2,7,3,1
4,1.0,3.0,2,7,5,0
4,1.0,2.0,2,7,6,1
4,1.0,5.0,2,7,0,1
4,3.0,7.0,2,7,0,1
4,4.0,7.0,2,7,2,1
4,1.0,3.0,2,7,2,1
4,4.0,8.0,2,7,3,1
4,5.0,12.0,2,7,3,2
4,2.0,5.0,2,7,4,1
4,1.0,2.0,2,7,0,1
4,0.0,2.0,2,7,1,1
4,2.0,4.0,2,7,2,0
4,1.0,2.0,2,7,2,2
4,1.0,2.0,2,7,4,1
4,2.0,4.0,2,7,4,1
4,2.0,3.0,2,7,4,1
4,4.0,6.0,2,7,5,1
4,3.0,7.0,2,7,1,2
4,1.0,3.0,2,7,1,2
4,1.0,2.0,2,7,2,0
4,3.0,7.0,2,7,4,2
4,3.0,6.0,2,7,5,2
4,1.0,2.0,2,7,5,1
4,4.0,8.0,2,7,5,2
4,1.0,2.0,2,7,0,2
4,2.0,4.0,2,7,1,2
4,1.0,2.0,2,7,2,0
4,4.0,7.0,2,7,3,1
4,2.0,4.0,2,7,4,1
4,3.0,7.0,2,8,5,0
4,5.0,10.0,2,8,6,2
4,1.0,3.0,2,8,5,1
4,2.0,4.0,2,8,6,1
4,4.0,8.0,2,8,6,1
4,1.0,2.0,2,8,2,1
4,2.0,6.0,2,8,4,2
4,2.0,4.0,2,8,6,2
4,1.0,2.0,2,8,0,1
4,2.0,4.0,2,8,0,1
4,2.0,4.0,2,8,0,1
4,4.0,10.0,2,8,3,2
4,4.0,7.0,2,8,4,2
4,3.0,5.0,2,8,4,2
4,1.0,2.0,2,8,5,1
4,1.0,3.0,2,8,6,1
4,1.0,2.0,2,8,1,0
4,3.0,6.0,2,8,2,2
4,1.0,2.0,2,8,3,0
4,1.0,2.0,2,8,5,1
4,1.0,2.0,2,8,5,1
4,1.0,2.0,2,8,5,1
4,2.0,6.0,2,8,6,2
4,1.0,2.0,2,8,6,1
4,3.0,7.0,2,8,6,2
4,1.0,2.0,2,8,0,1
4,1.0,2.0,2,8,0,1
4,4.0,8.0,2,9,1,1
4,2.0,4.0,2,9,1,1
4,2.0,4.0,2,9,4,2
4,4.0,10.0,2,9,4,1
4,3.0,8.0,2,9,5,1
4,1.0,2.0,2,9,5,1
4,1.0,8.0,2,9,0,1
4,1.0,2.0,2,9,0,1
4,1.0,2.0,2,9,2,1
4,1.0,2.0,2,9,4,0
4,1.0,3.0,2,9,6,1
4,1.0,3.0,2,9,0,1
4,2.0,4.0,2,9,2,2
4,5.0,12.0,2,9,3,2
4,1.0,2.0,2,9,5,1
4,7.0,17.0,2,9,6,2
4,3.0,8.0,2,9,2,0
4,1.0,2.0,2,10,4,0
4,1.0,2.0,2,10,5,2
4,2.0,4.0,2,10,1,2
4,1.0,2.0,2,10,4,0
4,1.0,2.0,2,10,4,2
4,2.0,4.0,2,10,5,2
4,2.0,4.0,2,10,1,1
4,1.0,2.0,2,10,2,1
4,1.0,2.0,2,10,2,0
4,3.0,5.0,2,10,4,1
4,1.0,4.0,2,10,5,0
4,0.0,0.0,2,11,6,0
4,1.0,2.0,2,11,0,1
4,4.0,9.0,2,11,1,1
4,2.0,4.0,2,11,2,1
4,5.0,10.0,2,11,2,1
4,1.0,2.0,2,11,2,1
4,1.0,2.0,2,11,4,1
4,1.0,3.0,2,11,4,1
4,3.0,7.0,2,11,5,2
4,1.0,2.0,2,11,5,2
4,3.0,7.0,2,11,2,1
4,1.0,3.0,2,11,3,1
4,2.0,4.0,2,11,0,1
4,1.0,2.0,2,11,0,0
4,1.0,2.0,2,11,1,1
4,1.0,2.0,2,11,2,1
4,2.0,3.0,2,12,3,0
4,1.0,3.0,2,12,3,2
4,1.0,2.0,2,12,3,0
4,1.0,2.0,2,12,6,1
4,1.0,2.0,2,12,6,1
4,1.0,2.0,2,12,3,1
4,1.0,2.0,2,12,3,1
4,2.0,4.0,2,12,3,1
4,1.0,2.0,2,12,3,1
4,1.0,4.0,2,1,0,0
4,1.0,2.0,2,1,1,0
4,1.0,3.0,2,1,3,0
4,1.0,4.0,2,1,5,0
4,1.0,4.0,2,1,0,0
4,2.0,5.0,2,1,1,1
4,1.0,4.0,2,1,5,1
4,1.0,4.0,2,1,1,0
4,1.0,3.0,2,1,0,0
4,1.0,2.0,2,2,6,1
4,2.0,4.0,2,2,1,2
4,1.0,2.0,2,2,1,0
4,1.0,3.0,2,2,1,0
4,2.0,6.0,2,2,2,1
4,1.0,3.0,2,2,3,1
4,1.0,4.0,2,2,3,1
4,1.0,3.0,2,2,3,0
4,1.0,2.0,2,2,4,0
4,1.0,2.0,2,2,4,1
4,1.0,2.0,2,2,5,0
4,1.0,3.0,2,3,4,1
4,1.0,3.0,2,3,4,1
4,1.0,3.0,2,3,4,1
4,1.0,3.0,2,3,5,1
4,1.0,4.0,2,3,5,1
4,1.0,2.0,2,3,5,0
4,1.0,3.0,2,3,5,1
4,1.0,3.0,2,3,5,1
4,2.0,5.0,2,3,3,0
4,1.0,3.0,2,4,4,0
4,1.0,2.0,2,4,0,0
4,1.0,2.0,2,4,0,1
4,1.0,3.0,2,4,4,0
4,1.0,3.0,2,4,5,1
4,6.0,13.0,2,4,6,1
4,1.0,3.0,2,4,4,0
4,1.0,2.0,2,4,6,0
4,4.0,10.0,2,4,6,2
4,1.0,3.0,2,4,0,1
4,1.0,2.0,2,4,0,1
4,2.0,4.0,2,5,5,0
4,1.0,2.0,2,5,1,1
4,1.0,2.0,2,5,1,0
4,1.0,3.0,2,5,2,0
4,1.0,2.0,2,5,4,0
4,1.0,2.0,2,5,5,0
4,2.0,4.0,2,5,5,1
4,1.0,2.0,2,5,5,0
4,1.0,2.0,2,5,6,1
4,2.0,5.0,2,5,3,1
4,1.0,3.0,2,5,3,0
4,1.0,2.0,2,5,5,0
4,1.0,2.0,2,5,6,0
4,1.0,2.0,2,5,6,0
4,1.0,2.0,2,5,5,1
4,2.0,5.0,2,5,0,1
4,1.0,2.0,2,5,1,0
4,2.0,5.0,2,5,1,1
4,3.0,6.0,2,5,1,1
4,1.0,2.0,2,5,1,1
4,2.0,5.0,2,6,0,1
4,2.0,4.0,2,6,6,1
4,1.0,2.0,2,6,2,1
4,3.0,7.0,2,6,2,0
4,1.0,3.0,2,6,5,1
4,1.0,2.0,2,6,6,1
4,1.0,2.0,2,6,0,1
4,1.0,2.0,2,6,1,1
4,3.0,8.0,2,6,2,1
4,2.0,4.0,2,6,1,2
4,1.0,2.0,2,6,3,0
4,1.0,2.0,2,6,6,1
4,4.0,8.0,2,7,0,2
4,2.0,4.0,2,7,0,1
4,5.0,13.0,2,7,1,2
4,12.0,30.0,2,7,1,2
4,1.0,2.0,2,7,1,1
4,1.0,2.0,2,7,2,1
4,1.0,2.0,2,7,1,1
4,2.0,4.0,2,7,1,0
4,2.0,8.0,2,7,4,2
4,1.0,2.0,2,7,4,1
4,3.0,8.0,2,7,5,0
4,2.0,5.0,2,7,6,0
4,1.0,2.0,2,7,6,0
4,2.0,4.0,2,7,2,1
4,4.0,8.0,2,7,2,2
4,3.0,6.0,2,7,2,1
4,2.0,5.0,2,7,5,1
4,2.0,4.0,2,7,5,0
4,2.0,4.0,2,7,0,1
4,1.0,2.0,2,7,3,1
4,2.0,5.0,2,7,4,0
4,3.0,6.0,2,7,4,1
4,1.0,2.0,2,8,5,1
4,5.0,11.0,2,8,5,1
4,4.0,9.0,2,8,5,2
4,1.0,2.0,2,8,5,0
4,2.0,6.0,2,8,5,0
4,1.0,3.0,2,8,6,1
4,2.0,5.0,2,8,6,0
4,2.0,4.0,2,8,0,1
4,1.0,2.0,2,8,2,0
4,7.0,16.0,2,8,6,2
4,1.0,2.0,2,8,5,0
4,1.0,2.0,2,8,1,0
4,1.0,2.0,2,8,1,1
4,1.0,2.0,2,8,0,1
4,1.0,2.0,2,8,5,1
4,2.0,4.0,2,8,6,1
4,3.0,7.0,2,8,6,1
4,1.0,2.0,2,9,1,1
4,2.0,6.0,2,9,2,1
4,2.0,7.0,2,9,4,1
4,2.0,4.0,2,9,4,1
4,3.0,7.0,2,9,5,1
4,2.0,5.0,2,9,0,0
4,2.0,4.0,2,9,0,1
4,3.0,7.0,2,9,0,0
4,1.0,2.0,2,9,1,0
4,3.0,6.0,2,9,1,2
4,1.0,3.0,2,9,0,1
4,3.0,6.0,2,9,4,1
4,1.0,2.0,2,9,4,2
4,3.0,6.0,2,9,4,1
4,4.0,6.0,2,9,6,0
4,1.0,3.0,2,10,1,0
4,1.0,2.0,2,10,2,0
4,2.0,6.0,2,10,5,2
4,1.0,2.0,2,10,5,1
4,1.0,3.0,2,11,0,0
4,1.0,3.0,2,11,0,1
4,3.0,7.0,2,11,2,1
4,1.0,3.0,2,11,3,1
4,1.0,3.0,2,11,4,0
4,4.0,11.0,2,11,5,1
4,2.0,5.0,2,11,5,1
4,1.0,3.0,2,11,5,0
4,1.0,2.0,2,11,6,0
4,2.0,5.0,2,11,2,1
4,1.0,3.0,2,12,1,1
4,2.0,4.0,2,12,2,0
4,2.0,4.0,2,12,3,0
4,1.0,3.0,2,3,5,0
4,1.0,2.0,2,3,0,0
4,1.0,3.0,2,4,0,0
4,1.0,1.0,2,4,6,1
4,2.0,5.0,2,6,6,0
4,3.0,9.0,2,7,4,1
4,3.0,9.0,2,7,4,1
4,1.0,2.0,2,8,3,0
4,3.0,6.0,2,10,0,1
4,9.0,20.0,2,11,3,2
4,2.0,4.0,2,12,2,1
4,2.0,4.0,2,12,5,0
4,1.0,3.0,2,12,2,0
4,2.0,4.0,2,1,2,2
4,2.0,5.0,2,1,3,1
4,2.0,4.0,2,2,6,1
4,1.0,3.0,2,2,1,0
4,3.0,6.0,2,3,0,2
4,1.0,3.0,2,4,2,0
4,1.0,2.0,2,5,4,1
4,1.0,2.0,2,5,6,1
4,1.0,2.0,2,5,1,0
4,3.0,8.0,2,6,3,0
4,3.0,6.0,2,6,2,0
4,1.0,3.0,2,7,3,0
4,3.0,6.0,2,7,3,1
4,4.0,6.0,2,7,4,0
4,2.0,5.0,2,7,1,1
4,2.0,5.0,2,7,4,1
4,1.0,2.0,2,7,6,1
4,1.0,4.0,2,7,1,1
4,4.0,10.0,2,7,3,2
4,4.0,12.0,2,8,1,2
4,2.0,6.0,2,8,1,0
4,3.0,6.0,2,8,2,0
4,3.0,6.0,2,8,6,1
4,2.0,4.0,2,8,1,1
4,3.0,6.0,2,8,2,1
4,3.0,7.0,2,8,5,0
4,2.0,6.0,2,8,1,2
4,2.0,4.0,2,8,3,1
4,2.0,4.0,2,8,0,0
4,1.0,3.0,2,8,0,1
4,2.0,4.0,2,8,0,1
4,6.0,232.0,2,8,0,2
4,1.0,2.0,2,9,5,1
4,3.0,6.0,2,9,0,1
4,2.0,11.0,2,9,1,1
4,2.0,4.0,2,9,1,1
4,4.0,10.0,2,9,2,1
4,2.0,4.0,2,10,4,1
4,2.0,4.0,2,10,1,1
4,3.0,6.0,2,11,6,1
4,1.0,2.0,2,11,6,0
4,1.0,3.0,2,11,6,1
4,4.0,10.0,2,11,2,1
4,2.0,4.0,2,11,2,0
4,2.0,4.0,2,11,2,0
4,3.0,6.0,2,11,2,1
4,4.0,8.0,2,11,3,0
4,3.0,6.0,2,11,1,1
4,2.0,4.0,2,11,1,1
4,1.0,2.0,2,11,2,1
4,0.0,0.0,2,11,5,0
4,2.0,4.0,2,12,1,2
4,2.0,3.0,2,12,5,1
4,0.0,0.0,2,1,4,1
4,2.0,7.0,2,1,0,1
4,2.0,5.0,2,1,1,1
4,1.0,3.0,2,1,2,1
4,1.0,3.0,2,2,1,1
4,3.0,8.0,2,4,3,1
4,3.0,6.0,2,4,6,1
4,2.0,5.0,2,4,0,2
4,1.0,3.0,2,4,2,0
4,3.0,6.0,2,5,0,0
4,3.0,8.0,2,5,1,0
4,0.0,6.0,2,5,4,1
4,0.0,10.0,2,6,3,1
4,0.0,0.0,2,6,2,1
4,4.0,10.0,2,6,5,2
4,3.0,8.0,2,6,6,2
4,0.0,8.0,2,6,5,0
4,0.0,5.0,2,7,3,0
4,12.0,32.0,2,7,1,2
4,2.0,5.0,2,7,6,1
4,0.0,8.0,2,7,1,2
4,5.0,14.0,2,7,2,1
4,0.0,0.0,2,7,5,0
4,2.0,6.0,2,7,3,0
4,4.0,13.0,2,8,0,1
4,0.0,10.0,2,8,0,1
4,5.0,12.0,2,8,1,2
4,5.0,18.0,2,8,1,2
4,4.0,9.0,2,8,2,1
4,1.0,2.0,2,8,4,0
4,2.0,5.0,2,8,5,2
4,0.0,0.0,2,8,3,1
4,0.0,0.0,2,8,4,2
4,0.0,5.0,2,8,5,0
4,2.0,5.0,2,8,5,2
4,5.0,13.0,2,8,0,1
4,10.0,31.0,2,9,4,2
4,0.0,0.0,2,9,4,2
4,0.0,0.0,2,11,6,1
4,0.0,0.0,2,11,6,1
4,1.0,3.0,2,11,6,1
4,4.0,10.0,2,11,6,2
4,0.0,0.0,2,11,0,0
4,1.0,3.0,2,11,2,1
4,1.0,3.0,2,11,4,1
4,0.0,0.0,2,11,2,0
4,2.0,4.0,2,12,3,1
4,1.0,3.0,2,12,5,1
4,1.0,3.0,2,12,6,1
4,1.0,2.0,2,12,6,1
4,1.0,2.0,2,1,3,1
4,1.0,2.0,2,1,3,1
4,3.0,6.0,2,1,1,2
4,1.0,3.0,2,1,2,0
4,1.0,2.0,2,1,2,1
4,1.0,3.0,2,1,4,1
4,3.0,8.0,2,1,0,1
4,1.0,4.0,2,1,0,1
4,1.0,4.0,2,1,0,1
4,0.0,0.0,2,1,0,1
4,1.0,4.0,2,1,0,1
4,3.0,9.0,2,1,1,1
4,2.0,6.0,2,1,1,2
4,3.0,8.0,2,1,1,1
4,2.0,6.0,2,1,1,1
4,3.0,8.0,2,1,1,1
4,2.0,6.0,2,1,2,1
4,2.0,5.0,2,1,2,1
4,1.0,3.0,2,1,2,1
4,1.0,3.0,2,1,3,1
4,1.0,3.0,2,1,3,1
4,1.0,2.0,2,1,6,1
4,1.0,2.0,2,1,0,1
4,1.0,4.0,2,1,0,1
4,1.0,3.0,2,1,0,1
4,4.0,11.0,2,1,0,2
4,2.0,6.0,2,1,0,1
4,11.0,22.0,2,1,1,1
4,1.0,4.0,2,1,2,1
4,1.0,3.0,2,1,3,1
4,0.0,0.0,2,1,3,1
4,2.0,5.0,2,1,3,1
4,1.0,3.0,2,1,3,1
4,1.0,2.0,2,1,3,2
4,4.0,10.0,2,1,3,2
4,1.0,3.0,2,2,1,1
4,1.0,3.0,2,2,2,1
4,1.0,3.0,2,2,2,1
4,1.0,3.0,2,2,3,1
4,1.0,3.0,2,2,3,1
4,1.0,3.0,2,2,3,1
4,5.0,11.0,2,2,4,1
4,1.0,2.0,2,2,4,1
4,1.0,4.0,2,2,5,0
4,1.0,4.0,2,2,5,1
4,1.0,4.0,2,2,5,1
4,1.0,2.0,2,2,6,1
4,1.0,2.0,2,2,6,0
4,1.0,3.0,2,3,3,1
4,1.0,4.0,2,3,0,1
4,1.0,2.0,2,3,1,2
4,1.0,4.0,2,3,3,0
4,4.0,10.0,2,3,0,1
4,1.0,2.0,2,4,6,0
4,3.0,8.0,2,4,4,1
4,4.0,8.0,2,4,5,1
4,2.0,3.0,2,4,5,1
4,1.0,2.0,2,4,0,0
4,3.0,5.0,2,4,1,0
4,2.0,7.0,2,4,1,1
4,2.0,7.0,2,4,1,1
4,1.0,3.0,2,4,2,1
4,1.0,3.0,2,4,3,1
4,5.0,12.0,2,4,4,1
4,0.0,0.0,2,4,4,1
4,3.0,7.0,2,4,4,1
4,15.0,40.0,2,4,5,2
4,2.0,5.0,2,4,0,1
4,7.0,18.0,2,4,2,2
4,4.0,9.0,2,4,2,1
4,1.0,2.0,2,4,2,1
4,1.0,3.0,2,4,3,2
4,6.0,16.0,2,4,4,2
4,0.0,0.0,2,4,5,0
4,2.0,7.0,2,4,5,2
4,2.0,3.0,2,4,6,1
4,5.0,15.0,2,4,0,1
4,2.0,6.0,2,4,1,1
4,1.0,3.0,2,5,4,0
4,1.0,3.0,2,5,0,0
4,1.0,2.0,2,5,4,0
4,1.0,4.0,2,5,5,0
4,1.0,3.0,2,5,0,0
4,1.0,3.0,2,5,3,0
4,1.0,3.0,2,5,4,0
4,1.0,3.0,2,5,4,1
4,3.0,6.0,2,5,3,2
4,1.0,2.0,2,5,4,1
4,2.0,4.0,2,6,0,0
4,2.0,6.0,2,6,4,1
4,3.0,8.0,2,6,6,1
4,1.0,4.0,2,6,2,2
4,0.0,0.0,2,6,3,0
4,3.0,8.0,2,6,3,2
4,2.0,4.0,2,6,6,2
4,3.0,4.0,2,6,0,1
4,5.0,4.0,2,6,1,2
4,2.0,6.0,2,6,3,1
4,2.0,5.0,2,7,6,1
4,1.0,3.0,2,7,6,1
4,1.0,3.0,2,7,6,0
4,1.0,2.0,2,7,6,1
4,1.0,3.0,2,7,1,1
4,1.0,3.0,2,7,2,1
4,1.0,3.0,2,7,2,0
4,1.0,2.0,2,7,4,1
4,4.0,8.0,2,7,4,0
4,5.0,9.0,2,7,5,1
4,1.0,2.0,2,7,0,0
4,2.0,5.0,2,7,0,0
4,3.0,6.0,2,7,1,2
4,5.0,10.0,2,7,2,2
4,1.0,2.0,2,7,2,1
4,1.0,2.0,2,7,3,1
4,2.0,5.0,2,7,4,0
4,2.0,4.0,2,7,4,1
4,5.0,13.0,2,7,5,2
4,2.0,4.0,2,7,5,0
4,1.0,3.0,2,7,6,0
4,2.0,4.0,2,7,6,1
4,6.0,15.0,2,7,6,0
4,1.0,2.0,2,7,6,0
4,4.0,12.0,2,7,6,0
4,8.0,17.0,2,7,6,1
4,1.0,2.0,2,7,0,0
4,1.0,2.0,2,7,0,1
4,2.0,4.0,2,7,1,1
4,4.0,9.0,2,7,1,2
4,1.0,2.0,2,7,1,1
4,3.0,8.0,2,7,3,1
4,1.0,2.0,2,7,5,0
4,2.0,4.0,2,7,1,1
4,4.0,8.0,2,7,1,1
4,4.0,10.0,2,7,3,1
4,5.0,9.0,2,7,4,1
4,1.0,2.0,2,7,4,0
4,3.0,6.0,2,8,5,1
4,1.0,2.0,2,8,6,1
4,3.0,7.0,2,8,6,1
4,1.0,2.0,2,8,1,1
4,1.0,2.0,2,8,1,1
4,1.0,2.0,2,8,1,0
4,2.0,3.0,2,8,1,0
4,3.0,8.0,2,8,2,2
4,2.0,6.0,2,8,3,1
4,2.0,5.0,2,8,3,0
4,1.0,2.0,2,8,4,1
4,2.0,4.0,2,8,5,1
4,1.0,2.0,2,8,6,0
4,1.0,2.0,2,8,3,1
4,2.0,4.0,2,8,5,1
4,2.0,4.0,2,8,5,1
4,2.0,5.0,2,8,0,1
4,1.0,2.0,2,8,3,0
4,1.0,2.0,2,8,5,0
4,1.0,2.0,2,8,6,1
4,1.0,3.0,2,9,1,1
4,2.0,6.0,2,9,4,1
4,1.0,0.0,2,9,5,0
4,1.0,2.0,2,9,6,1
4,1.0,2.0,2,9,6,1
4,1.0,2.0,2,9,0,0
4,2.0,4.0,2,9,1,1
4,4.0,9.0,2,9,4,2
4,4.0,9.0,2,9,4,1
4,2.0,4.0,2,9,5,1
4,1.0,2.0,2,9,5,1
4,2.0,6.0,2,9,5,1
4,1.0,2.0,2,9,6,1
4,5.0,5.0,2,9,0,0
4,2.0,5.0,2,9,2,1
4,1.0,2.0,2,9,2,1
4,2.0,4.0,2,9,3,1
4,1.0,2.0,2,9,3,0
4,2.0,6.0,2,9,5,1
4,1.0,2.0,2,9,6,0
4,19.0,73.0,2,9,6,2
4,4.0,9.0,2,9,0,0
4,4.0,8.0,2,9,0,1
4,2.0,5.0,2,9,1,1
4,1.0,2.0,2,9,2,1
4,1.0,2.0,2,9,2,1
4,4.0,8.0,2,9,4,1
4,0.0,6.0,2,9,4,2
4,3.0,6.0,2,10,4,1
4,6.0,12.0,2,10,4,2
4,4.0,8.0,2,10,5,2
4,1.0,2.0,2,10,5,1
4,2.0,4.0,2,10,1,2
4,1.0,2.0,2,10,2,2
4,1.0,2.0,2,10,2,0
4,1.0,2.0,2,10,3,1
4,1.0,2.0,2,10,1,1
4,2.0,4.0,2,10,2,0
4,4.0,7.0,2,10,3,1
4,1.0,3.0,2,10,3,1
4,1.0,2.0,2,10,4,1
4,1.0,2.0,2,10,4,1
4,2.0,4.0,2,10,4,1
4,3.0,7.0,2,10,4,2
4,8.0,15.0,2,10,5,1
4,1.0,2.0,2,10,1,1
4,2.0,5.0,2,10,5,1
4,3.0,8.0,2,10,6,1
4,1.0,3.0,2,10,0,1
4,1.0,2.0,2,10,2,1
4,2.0,4.0,2,10,4,2
4,1.0,2.0,2,10,5,1
4,3.0,7.0,2,10,5,1
4,1.0,2.0,2,11,6,1
4,2.0,4.0,2,11,6,2
4,4.0,8.0,2,11,6,2
4,2.0,4.0,2,11,6,1
4,4.0,9.0,2,11,6,2
4,2.0,8.0,2,11,0,0
4,1.0,3.0,2,11,0,0
4,13.0,27.0,2,11,1,2
4,4.0,10.0,2,11,3,1
4,1.0,3.0,2,11,5,1
4,2.0,6.0,2,11,5,0
4,2.0,5.0,2,11,1,0
4,2.0,5.0,2,11,3,1
4,1.0,3.0,2,11,5,1
4,3.0,7.0,2,11,0,0
4,1.0,3.0,2,11,1,2
4,1.0,2.0,2,11,3,0
4,1.0,3.0,2,11,5,1
4,3.0,8.0,2,12,1,1
4,3.0,7.0,2,12,3,1
4,2.0,5.0,2,12,2,0
4,2.0,5.0,2,1,5,1
4,5.0,11.0,2,1,2,1
4,3.0,6.0,2,1,2,1
4,2.0,5.0,2,1,2,1
4,1.0,3.0,2,1,4,0
4,10.0,20.0,2,1,3,2
4,2.0,5.0,2,1,3,1
4,5.0,14.0,2,2,5,2
4,2.0,5.0,2,2,6,1
4,3.0,9.0,2,2,4,1
4,1.0,4.0,2,2,5,1
4,3.0,7.0,2,2,5,1
4,3.0,7.0,2,3,5,1
4,9.0,20.0,2,3,1,2
4,3.0,7.0,2,4,4,1
4,1.0,2.0,2,4,4,1
4,4.0,9.0,2,4,1,2
4,1.0,2.0,2,5,1,0
4,4.0,10.0,2,6,4,0
4,1.0,3.0,2,6,2,2
4,2.0,4.0,2,6,5,0
4,3.0,8.0,2,7,0,0
4,3.0,6.0,2,7,4,1
4,7.0,19.0,2,7,0,1
4,2.0,4.0,2,8,2,1
4,3.0,8.0,2,8,4,0
4,1.0,3.0,2,8,0,0
4,1.0,2.0,2,8,0,0
4,4.0,9.0,2,8,3,1
4,3.0,6.0,2,8,6,1
4,3.0,7.0,2,9,4,1
4,4.0,11.0,2,10,3,1
4,2.0,4.0,2,11,6,0
4,2.0,4.0,2,11,1,1
4,2.0,4.0,2,11,0,0
4,2.0,4.0,2,11,2,0
4,3.0,5.0,2,12,2,2
4,6.0,10.0,2,1,3,2
4,2.0,5.0,2,1,3,0
4,4.0,10.0,2,1,5,1
4,2.0,5.0,2,1,1,0
4,3.0,7.0,2,1,3,1
4,2.0,6.0,2,1,3,0
4,3.0,8.0,2,1,3,2
4,3.0,8.0,2,1,4,0
4,1.0,3.0,2,1,1,1
4,1.0,3.0,2,1,1,0
4,2.0,7.0,2,1,3,1
4,3.0,7.0,2,1,3,1
4,2.0,4.0,2,1,3,1
4,2.0,5.0,2,1,3,1
4,1.0,2.0,2,1,3,1
4,5.0,11.0,2,1,3,2
4,2.0,5.0,2,2,1,1
4,1.0,3.0,2,2,1,1
4,3.0,8.0,2,2,1,1
4,1.0,3.0,2,2,1,1
4,4.0,10.0,2,2,2,1
4,1.0,2.0,2,2,2,1
4,2.0,6.0,2,2,5,1
4,2.0,4.0,2,2,5,1
4,1.0,4.0,2,3,3,1
4,7.0,11.0,2,3,1,2
4,1.0,3.0,2,3,1,1
4,2.0,4.0,2,4,5,1
4,1.0,3.0,2,4,1,0
4,1.0,3.0,2,4,2,0
4,5.0,11.0,2,4,2,1
4,1.0,3.0,2,4,2,0
4,2.0,6.0,2,4,5,0
4,1.0,3.0,2,4,5,1
4,3.0,6.0,2,4,5,2
4,4.0,8.0,2,4,5,1
4,6.0,13.0,2,4,1,1
4,1.0,3.0,2,4,2,0
4,1.0,2.0,2,5,4,0
4,5.0,10.0,2,5,3,2
4,1.0,2.0,2,5,6,0
4,2.0,4.0,2,5,1,1
4,1.0,2.0,2,6,1,1
4,1.0,3.0,2,6,1,0
4,1.0,2.0,2,6,1,0
4,8.0,17.0,2,6,1,2
4,1.0,3.0,2,7,5,0
4,2.0,4.0,2,7,3,0
4,3.0,7.0,2,7,1,1
4,21.0,104.0,2,7,3,2
4,5.0,10.0,2,8,1,2
4,2.0,4.0,2,8,1,0
4,8.0,26.0,2,8,2,2
4,7.0,18.0,2,8,2,1
4,1.0,2.0,2,8,2,0
4,2.0,4.0,2,8,4,1
4,5.0,10.0,2,8,4,2
4,2.0,4.0,2,8,4,1
4,2.0,4.0,2,8,6,1
4,4.0,4.0,2,9,6,1
4,4.0,11.0,2,9,6,1
4,5.0,10.0,2,9,3,1
4,1.0,3.0,2,9,4,0
4,1.0,2.0,2,9,1,0
4,3.0,6.0,2,10,4,1
4,1.0,2.0,2,10,2,0
4,1.0,2.0,2,10,2,0
4,2.0,4.0,2,10,5,0
4,2.0,4.0,2,10,5,0
4,6.0,12.0,2,10,5,1
4,2.0,2.0,2,11,6,1
4,3.0,6.0,2,11,0,1
4,2.0,5.0,2,11,0,1
4,5.0,8.0,2,11,4,1
4,2.0,3.0,2,11,4,0
4,2.0,5.0,2,11,6,1
4,4.0,7.0,2,11,6,1
4,5.0,10.0,2,11,6,1
4,6.0,11.0,2,11,6,1
4,4.0,6.0,2,11,2,1
4,1.0,3.0,2,11,3,1
4,4.0,10.0,2,11,4,0
4,3.0,5.0,2,11,2,0
4,3.0,6.0,2,11,3,1
4,1.0,2.0,2,12,5,0
4,3.0,5.0,2,12,2,0
4,0.0,0.0,2,1,3,1
4,2.0,5.0,2,1,3,1
4,3.0,8.0,2,2,3,2
4,1.0,2.0,2,2,4,1
4,1.0,2.0,2,2,2,1
4,1.0,3.0,2,2,2,1
4,6.0,12.0,2,2,3,2
4,1.0,2.0,2,2,5,1
4,0.0,0.0,2,2,5,1
4,1.0,2.0,2,3,3,1
4,0.0,13.0,2,3,1,2
4,1.0,3.0,2,4,5,1
4,2.0,5.0,2,4,3,2
4,2.0,4.0,2,4,5,2
4,2.0,5.0,2,4,2,2
4,1.0,3.0,2,4,2,1
4,1.0,3.0,2,4,2,1
4,2.0,5.0,2,4,5,0
4,3.0,7.0,2,4,1,2
4,1.0,4.0,2,4,2,1
4,2.0,4.0,2,4,4,1
4,2.0,4.0,2,4,5,2
4,2.0,4.0,2,5,4,1
4,2.0,4.0,2,5,5,1
4,1.0,2.0,2,5,6,1
4,1.0,2.0,2,5,3,1
4,1.0,2.0,2,5,6,1
4,1.0,2.0,2,5,0,1
4,1.0,2.0,2,5,2,1
4,1.0,2.0,2,6,0,1
4,1.0,2.0,2,6,1,1
4,1.0,2.0,2,6,3,1
4,1.0,3.0,2,6,3,1
4,1.0,2.0,2,6,3,1
4,1.0,3.0,2,6,3,1
4,1.0,3.0,2,6,0,1
